month,state,city,operator,revenue_crore,ARPU,data_revenue_perc,voice_revenue_perc
2023-07,Uttar Pradesh,Meerut,Airtel,10.78,214.42,67.67,28.0
2023-07,Uttar Pradesh,Meerut,Vi,4.87,162.65,78.46,34.54
2023-07,Uttar Pradesh,Meerut,BSNL,2.37,104.86,78.32,23.09
2023-07,Uttar Pradesh,Meerut,MTNL,1.23,105.79,77.6,31.62
2023-07,Uttar Pradesh,Ghaziabad,Jio,5.89,182.2,63.35,30.35
2023-07,Uttar Pradesh,Ghaziabad,Airtel,9.22,201.99,69.13,27.08
2023-07,Uttar Pradesh,Ghaziabad,Vi,5.64,168.07,74.66,26.64
2023-07,Uttar Pradesh,Ghaziabad,BSNL,1.34,100.01,60.25,33.53
2023-07,Uttar Pradesh,Ghaziabad,MTNL,0.95,100.8,66.68,22.53
2023-07,Uttar Pradesh,Noida,Jio,5.56,186.67,66.37,24.11
2023-07,Uttar Pradesh,Noida,Airtel,11.5,211.15,78.93,28.04
2023-07,Uttar Pradesh,Noida,Vi,5.0,166.51,70.67,16.4
2023-07,Uttar Pradesh,Noida,BSNL,1.62,79.0,64.89,30.98
2023-07,Uttar Pradesh,Noida,MTNL,1.1,96.3,79.31,17.95
2023-07,Uttar Pradesh,Bareilly,Jio,11.91,181.84,62.64,20.34
2023-07,Uttar Pradesh,Bareilly,Airtel,16.21,219.41,74.35,25.47
2023-07,Uttar Pradesh,Bareilly,Vi,4.52,153.28,66.57,25.06
2023-07,Uttar Pradesh,Bareilly,BSNL,2.26,81.1,73.86,28.62
2023-07,Uttar Pradesh,Bareilly,MTNL,0.63,108.5,57.03,31.52
2023-07,Uttar Pradesh,Moradabad,Jio,11.96,199.95,56.47,30.61
2023-07,Uttar Pradesh,Moradabad,Airtel,9.69,197.21,61.94,33.3
2023-07,Uttar Pradesh,Moradabad,Vi,6.38,153.54,62.48,22.75
2023-07,Uttar Pradesh,Moradabad,BSNL,1.24,103.41,69.46,22.77
2023-07,Uttar Pradesh,Moradabad,MTNL,0.45,103.23,65.93,28.98
2023-07,Gujarat,Ahmedabad,Jio,2.44,182.21,72.63,25.06
2023-07,Gujarat,Ahmedabad,Airtel,5.41,195.34,78.0,17.22
2023-07,Gujarat,Ahmedabad,Vi,2.94,157.72,56.77,15.45
2023-07,Gujarat,Ahmedabad,BSNL,1.17,88.93,59.02,31.73
2023-07,Gujarat,Ahmedabad,MTNL,0.32,99.7,67.9,34.31
2023-07,Gujarat,Surat,Jio,5.02,176.49,70.61,17.76
2023-07,Gujarat,Surat,Airtel,1.99,196.31,63.12,16.48
2023-07,Gujarat,Surat,Vi,3.83,164.11,56.53,23.65
2023-07,Gujarat,Surat,BSNL,0.41,75.77,63.07,22.87
2023-07,Gujarat,Surat,MTNL,0.38,108.19,67.41,19.91
2023-07,Gujarat,Vadodara,Jio,7.15,170.0,57.04,34.28
2023-07,Gujarat,Vadodara,Airtel,5.46,198.93,79.99,17.77
2023-07,Gujarat,Vadodara,Vi,2.99,152.72,55.8,28.8
2023-07,Gujarat,Vadodara,BSNL,0.52,77.41,59.0,33.15
2023-07,Gujarat,Vadodara,MTNL,0.16,85.41,69.69,21.92
2023-07,Gujarat,Rajkot,Jio,2.81,182.17,73.71,27.03
2023-07,Gujarat,Rajkot,Airtel,3.04,205.93,69.84,30.57
2023-07,Gujarat,Rajkot,Vi,0.94,149.37,60.36,28.65
2023-07,Gujarat,Rajkot,BSNL,0.42,104.67,62.65,16.24
2023-07,Gujarat,Rajkot,MTNL,0.32,89.49,78.02,16.61
2023-07,Gujarat,Bhavnagar,Jio,4.81,193.31,75.28,25.27
2023-07,Gujarat,Bhavnagar,Airtel,7.34,196.18,57.07,26.95
2023-07,Gujarat,Bhavnagar,Vi,1.21,166.33,68.85,31.49
2023-07,Gujarat,Bhavnagar,BSNL,1.29,104.59,61.96,28.99
2023-07,Gujarat,Bhavnagar,MTNL,0.51,101.17,76.36,16.75
2023-07,Gujarat,Jamnagar,Jio,5.76,173.25,78.85,24.32
2023-07,Gujarat,Jamnagar,Airtel,8.32,223.82,77.57,33.2
2023-07,Gujarat,Jamnagar,Vi,3.38,166.95,72.37,15.49
2023-07,Gujarat,Jamnagar,BSNL,0.43,78.97,55.59,17.33
2023-07,Gujarat,Jamnagar,MTNL,0.52,107.59,62.8,30.87
2023-07,Gujarat,Junagadh,Jio,3.0,184.65,77.11,21.77
2023-07,Gujarat,Junagadh,Airtel,3.94,215.97,67.5,31.33
2023-07,Gujarat,Junagadh,Vi,3.33,144.7,56.76,25.68
2023-07,Gujarat,Junagadh,BSNL,1.53,102.48,60.8,17.88
2023-07,Gujarat,Junagadh,MTNL,0.19,101.73,67.13,30.93
2023-07,Gujarat,Gandhinagar,Jio,3.32,186.81,67.18,33.43
2023-07,Gujarat,Gandhinagar,Airtel,6.59,213.52,63.41,18.77
2023-07,Gujarat,Gandhinagar,Vi,2.25,147.67,62.01,25.84
2023-07,Gujarat,Gandhinagar,BSNL,1.2,96.23,59.12,30.01
2023-07,Gujarat,Gandhinagar,MTNL,0.17,100.18,56.47,27.92
2023-07,Gujarat,Anand,Jio,2.97,181.51,56.11,18.19
2023-07,Gujarat,Anand,Airtel,6.94,223.73,68.19,33.83
2023-07,Gujarat,Anand,Vi,2.95,158.57,62.07,26.78
2023-07,Gujarat,Anand,BSNL,0.68,79.3,55.83,19.33
2023-07,Gujarat,Anand,MTNL,0.29,82.25,76.08,22.56
2023-07,Gujarat,Bharuch,Jio,6.58,194.95,67.74,19.74
2023-07,Gujarat,Bharuch,Airtel,2.52,222.66,72.22,27.42
2023-07,Gujarat,Bharuch,Vi,1.54,153.23,65.77,32.46
2023-07,Gujarat,Bharuch,BSNL,1.49,100.1,62.69,22.74
2023-07,Gujarat,Bharuch,MTNL,0.5,80.56,63.23,23.08
2023-07,Rajasthan,Jaipur,Jio,6.68,197.23,69.15,18.52
2023-07,Rajasthan,Jaipur,Airtel,8.87,209.96,68.97,20.1
2023-07,Rajasthan,Jaipur,Vi,1.91,140.94,69.31,15.85
2023-07,Rajasthan,Jaipur,BSNL,1.08,93.29,74.59,15.58
2023-07,Rajasthan,Jaipur,MTNL,0.5,103.43,64.26,34.31
2023-07,Rajasthan,Jodhpur,Jio,6.02,174.8,63.02,25.55
2023-07,Rajasthan,Jodhpur,Airtel,3.02,211.57,71.53,27.69
2023-07,Rajasthan,Jodhpur,Vi,1.4,163.08,62.43,28.0
2023-07,Rajasthan,Jodhpur,BSNL,1.08,79.1,56.48,21.7
2023-07,Rajasthan,Jodhpur,MTNL,0.66,105.4,71.12,32.41
2023-07,Rajasthan,Udaipur,Jio,6.42,191.28,79.49,28.9
2023-07,Rajasthan,Udaipur,Airtel,5.34,213.04,77.56,20.91
2023-07,Rajasthan,Udaipur,Vi,1.51,140.28,57.74,21.38
2023-07,Rajasthan,Udaipur,BSNL,1.33,99.78,59.22,30.78
2023-07,Rajasthan,Udaipur,MTNL,0.45,95.13,64.05,32.29
2023-07,Rajasthan,Kota,Jio,3.02,179.55,62.57,29.31
2023-07,Rajasthan,Kota,Airtel,3.78,214.73,57.79,28.22
2023-07,Rajasthan,Kota,Vi,2.27,160.29,76.07,34.56
2023-07,Rajasthan,Kota,BSNL,1.0,81.17,55.13,29.26
2023-07,Rajasthan,Kota,MTNL,0.27,92.43,73.81,31.21
2023-07,Rajasthan,Bikaner,Jio,2.55,173.33,63.35,27.52
2023-07,Rajasthan,Bikaner,Airtel,6.49,218.8,69.52,31.0
2023-07,Rajasthan,Bikaner,Vi,2.98,155.87,67.91,32.61
2023-07,Rajasthan,Bikaner,BSNL,0.66,82.07,58.2,31.39
2023-07,Rajasthan,Bikaner,MTNL,0.35,92.35,79.53,33.54
2023-07,Rajasthan,Ajmer,Jio,3.73,199.16,77.28,21.57
2023-07,Rajasthan,Ajmer,Airtel,4.78,195.38,67.73,17.16
2023-07,Rajasthan,Ajmer,Vi,3.64,156.13,64.44,22.05
2023-07,Rajasthan,Ajmer,BSNL,1.44,85.16,56.22,23.9
2023-07,Rajasthan,Ajmer,MTNL,0.61,87.94,57.4,23.23
2023-07,Rajasthan,Bhilwara,Jio,8.77,182.2,60.39,27.9
2023-07,Rajasthan,Bhilwara,Airtel,8.65,199.03,69.83,27.53
2023-07,Rajasthan,Bhilwara,Vi,2.09,153.01,60.32,27.08
2023-07,Rajasthan,Bhilwara,BSNL,0.97,103.64,77.08,17.98
2023-07,Rajasthan,Bhilwara,MTNL,0.42,108.08,64.49,24.26
2023-07,Rajasthan,Alwar,Jio,7.94,191.55,66.99,25.46
2023-07,Rajasthan,Alwar,Airtel,4.22,195.9,63.65,26.17
2023-07,Rajasthan,Alwar,Vi,3.31,156.75,72.93,19.7
2023-07,Rajasthan,Alwar,BSNL,0.47,98.11,72.9,17.04
2023-07,Rajasthan,Alwar,MTNL,0.49,101.89,65.93,28.81
2023-07,Rajasthan,Sikar,Jio,3.75,171.09,70.41,31.94
2023-07,Rajasthan,Sikar,Airtel,4.13,206.43,67.97,27.45
2023-07,Rajasthan,Sikar,Vi,3.74,152.6,68.09,15.72
2023-07,Rajasthan,Sikar,BSNL,0.86,81.69,72.44,19.4
2023-07,Rajasthan,Sikar,MTNL,0.4,109.29,68.31,15.38
2023-07,Rajasthan,Pali,Jio,8.68,196.55,59.89,33.66
2023-07,Rajasthan,Pali,Airtel,7.08,204.48,75.47,29.82
2023-07,Rajasthan,Pali,Vi,4.06,167.53,79.87,18.65
2023-07,Rajasthan,Pali,BSNL,1.1,84.14,73.33,25.69
2023-07,Rajasthan,Pali,MTNL,0.54,82.22,79.02,23.11
2023-07,West Bengal,Kolkata,Jio,2.95,176.74,60.93,29.0
2023-07,West Bengal,Kolkata,Airtel,3.84,222.35,68.83,28.91
2023-07,West Bengal,Kolkata,Vi,3.25,148.29,72.88,31.75
2023-07,West Bengal,Kolkata,BSNL,1.55,88.57,62.54,19.26
2023-07,West Bengal,Kolkata,MTNL,0.4,85.62,55.9,20.66
2023-07,West Bengal,Howrah,Jio,8.79,189.57,56.84,20.75
2023-07,West Bengal,Howrah,Airtel,5.6,212.09,65.45,29.26
2023-07,West Bengal,Howrah,Vi,2.08,140.28,58.56,17.55
2023-07,West Bengal,Howrah,BSNL,1.19,103.77,68.18,29.68
2023-07,West Bengal,Howrah,MTNL,0.32,81.42,75.8,32.24
2023-07,West Bengal,Durgapur,Jio,6.06,181.19,73.92,20.9
2023-07,West Bengal,Durgapur,Airtel,4.75,198.51,64.68,16.04
2023-07,West Bengal,Durgapur,Vi,4.03,154.36,67.84,16.44
2023-07,West Bengal,Durgapur,BSNL,1.49,88.2,56.45,16.2
2023-07,West Bengal,Durgapur,MTNL,0.32,91.12,78.37,26.63
2023-07,West Bengal,Asansol,Jio,8.76,178.62,64.37,17.64
2023-07,West Bengal,Asansol,Airtel,7.99,202.12,56.3,20.45
2023-07,West Bengal,Asansol,Vi,1.9,146.25,72.07,31.52
2023-07,West Bengal,Asansol,BSNL,1.53,96.48,77.91,16.17
2023-07,West Bengal,Asansol,MTNL,0.43,85.02,64.31,23.36
2023-07,West Bengal,Siliguri,Jio,4.02,176.19,67.73,33.56
2023-07,West Bengal,Siliguri,Airtel,3.15,206.76,72.65,20.82
2023-07,West Bengal,Siliguri,Vi,2.35,147.35,73.1,31.38
2023-07,West Bengal,Siliguri,BSNL,0.98,92.64,62.76,17.49
2023-07,West Bengal,Siliguri,MTNL,0.71,108.0,55.67,28.25
2023-07,West Bengal,Bardhaman,Jio,11.32,183.41,75.48,18.43
2023-07,West Bengal,Bardhaman,Airtel,7.18,216.6,59.68,28.97
2023-07,West Bengal,Bardhaman,Vi,1.38,156.42,71.16,27.7
2023-07,West Bengal,Bardhaman,BSNL,0.88,79.32,69.65,17.78
2023-07,West Bengal,Bardhaman,MTNL,0.26,105.58,57.57,17.32
2023-07,West Bengal,Malda,Jio,8.37,185.84,65.09,20.77
2023-07,West Bengal,Malda,Airtel,3.57,219.28,62.01,15.78
2023-07,West Bengal,Malda,Vi,2.34,140.42,59.87,20.37
2023-07,West Bengal,Malda,BSNL,0.8,99.63,74.51,28.5
2023-07,West Bengal,Malda,MTNL,0.53,89.79,66.11,17.57
2023-07,West Bengal,Baharampur,Jio,8.41,197.22,77.01,31.48
2023-07,West Bengal,Baharampur,Airtel,4.32,197.39,58.63,31.62
2023-07,West Bengal,Baharampur,Vi,3.47,165.87,57.6,17.71
2023-07,West Bengal,Baharampur,BSNL,2.03,99.41,59.99,15.22
2023-07,West Bengal,Baharampur,MTNL,0.22,89.93,75.7,24.83
2023-07,West Bengal,Habra,Jio,6.66,189.26,63.64,19.44
2023-07,West Bengal,Habra,Airtel,9.09,218.12,64.02,21.42
2023-07,West Bengal,Habra,Vi,1.35,140.04,70.58,25.29
2023-07,West Bengal,Habra,BSNL,1.66,88.04,67.6,22.69
2023-07,West Bengal,Habra,MTNL,0.66,84.84,69.41,16.85
2023-07,West Bengal,Kharagpur,Jio,6.79,189.47,75.28,33.38
2023-07,West Bengal,Kharagpur,Airtel,9.19,213.01,56.41,26.21
2023-07,West Bengal,Kharagpur,Vi,3.28,162.66,69.84,32.98
2023-07,West Bengal,Kharagpur,BSNL,0.57,80.94,72.27,31.46
2023-07,West Bengal,Kharagpur,MTNL,0.69,105.51,75.83,29.01
2023-07,Andhra Pradesh,Visakhapatnam,Jio,5.96,172.62,59.48,19.73
2023-07,Andhra Pradesh,Visakhapatnam,Airtel,3.62,206.84,63.04,18.39
2023-07,Andhra Pradesh,Visakhapatnam,Vi,0.85,148.82,66.82,30.37
2023-07,Andhra Pradesh,Visakhapatnam,BSNL,1.26,100.87,65.41,29.61
2023-07,Andhra Pradesh,Visakhapatnam,MTNL,0.16,88.64,71.9,27.98
2023-07,Andhra Pradesh,Vijayawada,Jio,5.8,194.05,58.92,32.06
2023-07,Andhra Pradesh,Vijayawada,Airtel,6.59,213.82,74.35,20.96
2023-07,Andhra Pradesh,Vijayawada,Vi,1.17,142.24,57.32,19.87
2023-07,Andhra Pradesh,Vijayawada,BSNL,1.19,88.79,76.8,29.37
2023-07,Andhra Pradesh,Vijayawada,MTNL,0.25,80.72,72.06,17.58
2023-07,Andhra Pradesh,Guntur,Jio,7.63,194.03,63.85,29.12
2023-07,Andhra Pradesh,Guntur,Airtel,5.52,199.45,55.54,18.02
2023-07,Andhra Pradesh,Guntur,Vi,2.73,161.3,71.03,24.55
2023-07,Andhra Pradesh,Guntur,BSNL,1.14,95.25,79.16,32.77
2023-07,Andhra Pradesh,Guntur,MTNL,0.48,103.84,69.35,17.41
2023-07,Andhra Pradesh,Nellore,Jio,6.36,174.97,75.08,27.29
2023-07,Andhra Pradesh,Nellore,Airtel,2.02,208.17,63.18,23.41
2023-07,Andhra Pradesh,Nellore,Vi,3.16,154.57,57.72,25.38
2023-07,Andhra Pradesh,Nellore,BSNL,1.23,86.04,76.55,23.78
2023-07,Andhra Pradesh,Nellore,MTNL,0.42,109.99,59.18,26.12
2023-07,Andhra Pradesh,Kurnool,Jio,5.4,176.79,78.44,30.72
2023-07,Andhra Pradesh,Kurnool,Airtel,3.46,203.19,56.73,20.72
2023-07,Andhra Pradesh,Kurnool,Vi,1.93,142.78,72.71,30.02
2023-07,Andhra Pradesh,Kurnool,BSNL,0.56,76.79,62.2,17.09
2023-07,Andhra Pradesh,Kurnool,MTNL,0.26,90.87,70.86,32.67
2023-07,Andhra Pradesh,Tirupati,Jio,6.25,183.65,58.65,32.9
2023-07,Andhra Pradesh,Tirupati,Airtel,2.83,199.58,57.66,21.19
2023-07,Andhra Pradesh,Tirupati,Vi,3.35,156.57,74.83,22.61
2023-07,Andhra Pradesh,Tirupati,BSNL,0.95,92.28,75.57,29.73
2023-07,Andhra Pradesh,Tirupati,MTNL,0.44,97.08,73.65,17.66
2023-07,Andhra Pradesh,Rajahmundry,Jio,5.67,176.01,76.26,23.19
2023-07,Andhra Pradesh,Rajahmundry,Airtel,3.33,224.4,65.42,22.57
2023-07,Andhra Pradesh,Rajahmundry,Vi,1.68,167.91,66.77,18.74
2023-07,Andhra Pradesh,Rajahmundry,BSNL,1.17,90.64,62.6,31.22
2023-07,Andhra Pradesh,Rajahmundry,MTNL,0.2,107.34,73.91,20.11
2023-07,Andhra Pradesh,Kakinada,Jio,5.16,175.26,72.64,22.9
2023-07,Andhra Pradesh,Kakinada,Airtel,6.58,196.18,73.27,20.43
2023-07,Andhra Pradesh,Kakinada,Vi,0.91,154.91,63.48,25.45
2023-07,Andhra Pradesh,Kakinada,BSNL,0.53,90.52,74.42,20.98
2023-07,Andhra Pradesh,Kakinada,MTNL,0.27,97.41,65.63,19.15
2023-07,Andhra Pradesh,Eluru,Jio,4.52,188.99,55.4,15.56
2023-07,Andhra Pradesh,Eluru,Airtel,2.92,209.13,69.63,23.16
2023-07,Andhra Pradesh,Eluru,Vi,3.32,159.63,68.22,30.75
2023-07,Andhra Pradesh,Eluru,BSNL,1.32,97.59,60.35,31.55
2023-07,Andhra Pradesh,Eluru,MTNL,0.35,107.17,62.85,34.04
2023-07,Andhra Pradesh,Ongole,Jio,4.25,188.83,74.8,21.09
2023-07,Andhra Pradesh,Ongole,Airtel,4.74,200.29,69.16,31.51
2023-07,Andhra Pradesh,Ongole,Vi,2.86,153.71,62.78,26.51
2023-07,Andhra Pradesh,Ongole,BSNL,0.63,81.25,76.44,19.32
2023-07,Andhra Pradesh,Ongole,MTNL,0.29,104.31,55.86,17.2
2023-07,Telangana,Hyderabad,Jio,3.31,192.38,71.35,28.98
2023-07,Telangana,Hyderabad,Airtel,4.11,205.35,65.09,33.95
2023-07,Telangana,Hyderabad,Vi,1.15,149.6,64.14,28.39
2023-07,Telangana,Hyderabad,BSNL,1.19,95.92,77.04,20.77
2023-07,Telangana,Hyderabad,MTNL,0.42,93.65,77.91,21.74
2023-07,Telangana,Warangal,Jio,6.53,183.33,63.96,24.61
2023-07,Telangana,Warangal,Airtel,6.24,222.14,61.09,21.5
2023-07,Telangana,Warangal,Vi,2.79,150.59,79.97,30.48
2023-07,Telangana,Warangal,BSNL,0.3,89.53,72.44,22.79
2023-07,Telangana,Warangal,MTNL,0.38,98.99,67.02,33.89
2023-07,Telangana,Nizamabad,Jio,5.15,170.69,65.25,29.28
2023-07,Telangana,Nizamabad,Airtel,1.83,215.26,62.13,18.78
2023-07,Telangana,Nizamabad,Vi,2.29,145.01,60.99,24.49
2023-07,Telangana,Nizamabad,BSNL,0.75,82.41,73.01,21.62
2023-07,Telangana,Nizamabad,MTNL,0.47,98.09,57.36,29.21
2023-07,Telangana,Karimnagar,Jio,2.37,179.69,68.64,19.53
2023-07,Telangana,Karimnagar,Airtel,2.05,219.64,57.47,25.42
2023-07,Telangana,Karimnagar,Vi,2.49,157.67,61.48,31.84
2023-07,Telangana,Karimnagar,BSNL,0.85,103.59,74.01,25.5
2023-07,Telangana,Karimnagar,MTNL,0.22,82.08,57.19,34.78
2023-07,Telangana,Khammam,Jio,4.95,176.87,62.11,28.06
2023-07,Telangana,Khammam,Airtel,5.57,201.31,57.77,32.9
2023-07,Telangana,Khammam,Vi,2.48,165.21,56.69,19.17
2023-07,Telangana,Khammam,BSNL,0.45,100.78,58.9,25.88
2023-07,Telangana,Khammam,MTNL,0.2,88.23,69.4,22.45
2023-07,Telangana,Ramagundam,Jio,4.37,174.22,64.68,29.69
2023-07,Telangana,Ramagundam,Airtel,4.68,198.08,65.91,23.12
2023-07,Telangana,Ramagundam,Vi,0.79,146.97,76.19,21.53
2023-07,Telangana,Ramagundam,BSNL,1.21,95.43,69.12,22.94
2023-07,Telangana,Ramagundam,MTNL,0.46,88.05,72.05,28.31
2023-07,Telangana,Mahbubnagar,Jio,6.22,182.78,72.84,20.66
2023-07,Telangana,Mahbubnagar,Airtel,4.02,212.99,55.16,31.15
2023-07,Telangana,Mahbubnagar,Vi,1.8,143.68,63.41,21.84
2023-07,Telangana,Mahbubnagar,BSNL,1.18,89.32,65.21,18.65
2023-07,Telangana,Mahbubnagar,MTNL,0.23,98.41,57.64,16.0
2023-07,Telangana,Nalgonda,Jio,3.77,170.69,65.67,18.71
2023-07,Telangana,Nalgonda,Airtel,2.5,218.52,77.88,26.75
2023-07,Telangana,Nalgonda,Vi,2.71,140.83,62.7,24.0
2023-07,Telangana,Nalgonda,BSNL,0.88,83.53,67.14,17.65
2023-07,Telangana,Nalgonda,MTNL,0.36,83.13,60.93,17.76
2023-07,Telangana,Adilabad,Jio,6.07,184.98,61.97,20.53
2023-07,Telangana,Adilabad,Airtel,2.62,220.02,70.42,34.1
2023-07,Telangana,Adilabad,Vi,0.97,165.24,63.0,17.85
2023-07,Telangana,Adilabad,BSNL,1.35,103.48,60.87,28.39
2023-07,Telangana,Adilabad,MTNL,0.25,105.25,59.69,15.22
2023-07,Telangana,Suryapet,Jio,6.49,182.36,77.57,17.55
2023-07,Telangana,Suryapet,Airtel,3.69,201.13,74.52,27.24
2023-07,Telangana,Suryapet,Vi,2.14,155.42,57.4,24.55
2023-07,Telangana,Suryapet,BSNL,0.44,104.76,67.98,20.91
2023-07,Telangana,Suryapet,MTNL,0.36,96.2,69.44,32.04
2023-07,Kerala,Thiruvananthapuram,Jio,4.05,181.69,55.27,30.79
2023-07,Kerala,Thiruvananthapuram,Airtel,5.25,202.78,61.64,15.22
2023-07,Kerala,Thiruvananthapuram,Vi,2.58,144.64,63.0,17.18
2023-07,Kerala,Thiruvananthapuram,BSNL,0.46,78.56,55.94,25.23
2023-07,Kerala,Thiruvananthapuram,MTNL,0.28,86.41,58.52,23.6
2023-07,Kerala,Kochi,Jio,1.95,187.94,64.97,21.05
2023-07,Kerala,Kochi,Airtel,4.27,202.21,69.71,27.61
2023-07,Kerala,Kochi,Vi,1.21,144.77,60.24,25.81
2023-07,Kerala,Kochi,BSNL,0.53,88.83,74.65,16.88
2023-07,Kerala,Kochi,MTNL,0.18,109.25,74.33,22.36
2023-07,Kerala,Kozhikode,Jio,2.1,195.96,64.37,21.71
2023-07,Kerala,Kozhikode,Airtel,6.67,224.79,59.75,27.6
2023-07,Kerala,Kozhikode,Vi,1.03,156.07,59.19,34.79
2023-07,Kerala,Kozhikode,BSNL,0.37,88.58,60.37,20.37
2023-07,Kerala,Kozhikode,MTNL,0.24,95.33,66.38,18.33
2023-07,Kerala,Thrissur,Jio,1.91,179.8,77.24,18.98
2023-07,Kerala,Thrissur,Airtel,3.35,217.71,66.86,20.83
2023-07,Kerala,Thrissur,Vi,2.56,160.89,62.16,19.84
2023-07,Kerala,Thrissur,BSNL,0.45,95.44,71.0,16.89
2023-07,Kerala,Thrissur,MTNL,0.31,98.6,57.85,27.98
2023-07,Kerala,Kollam,Jio,2.65,183.4,63.83,24.84
2023-07,Kerala,Kollam,Airtel,5.74,197.75,71.64,17.05
2023-07,Kerala,Kollam,Vi,1.46,164.69,69.92,20.54
2023-07,Kerala,Kollam,BSNL,0.92,97.0,68.8,19.82
2023-07,Kerala,Kollam,MTNL,0.24,87.61,58.63,21.75
2023-07,Kerala,Palakkad,Jio,5.82,190.53,63.31,19.67
2023-07,Kerala,Palakkad,Airtel,6.06,219.98,65.25,15.54
2023-07,Kerala,Palakkad,Vi,2.43,160.85,55.45,26.9
2023-07,Kerala,Palakkad,BSNL,0.59,92.65,73.74,23.56
2023-07,Kerala,Palakkad,MTNL,0.32,100.3,61.21,27.13
2023-07,Kerala,Alappuzha,Jio,6.59,192.11,64.5,16.29
2023-07,Kerala,Alappuzha,Airtel,4.84,224.64,78.66,17.08
2023-07,Kerala,Alappuzha,Vi,0.95,150.26,75.89,32.61
2023-07,Kerala,Alappuzha,BSNL,0.42,90.04,58.18,26.76
2023-07,Kerala,Alappuzha,MTNL,0.37,95.19,62.63,23.05
2023-07,Kerala,Malappuram,Jio,4.23,170.64,65.58,33.4
2023-07,Kerala,Malappuram,Airtel,3.53,214.25,61.59,33.11
2023-07,Kerala,Malappuram,Vi,1.25,140.49,78.59,28.08
2023-07,Kerala,Malappuram,BSNL,0.44,90.98,75.83,19.08
2023-07,Kerala,Malappuram,MTNL,0.17,87.45,58.95,34.07
2023-07,Kerala,Kannur,Jio,4.79,188.06,78.86,19.61
2023-07,Kerala,Kannur,Airtel,4.09,195.18,67.7,24.55
2023-07,Kerala,Kannur,Vi,1.51,141.86,62.19,20.49
2023-07,Kerala,Kannur,BSNL,0.49,81.67,63.83,21.18
2023-07,Kerala,Kannur,MTNL,0.52,109.36,69.36,34.62
2023-07,Kerala,Kasaragod,Jio,3.61,199.74,66.13,34.18
2023-07,Kerala,Kasaragod,Airtel,2.62,213.26,72.23,19.11
2023-07,Kerala,Kasaragod,Vi,1.14,150.18,61.12,15.09
2023-07,Kerala,Kasaragod,BSNL,0.57,101.42,57.16,16.74
2023-07,Kerala,Kasaragod,MTNL,0.48,96.68,58.63,16.99
2023-07,Madhya Pradesh,Bhopal,Jio,4.74,183.15,62.36,21.05
2023-07,Madhya Pradesh,Bhopal,Airtel,3.33,207.73,77.88,15.84
2023-07,Madhya Pradesh,Bhopal,Vi,2.49,147.04,75.85,17.23
2023-07,Madhya Pradesh,Bhopal,BSNL,1.06,104.21,61.81,24.12
2023-07,Madhya Pradesh,Bhopal,MTNL,0.18,88.91,62.28,26.6
2023-07,Madhya Pradesh,Indore,Jio,3.92,194.78,63.7,24.36
2023-07,Madhya Pradesh,Indore,Airtel,5.76,214.34,63.17,26.73
2023-07,Madhya Pradesh,Indore,Vi,2.36,151.68,59.12,20.14
2023-07,Madhya Pradesh,Indore,BSNL,1.06,87.78,69.33,34.31
2023-07,Madhya Pradesh,Indore,MTNL,0.27,83.1,65.48,27.0
2023-07,Madhya Pradesh,Jabalpur,Jio,6.59,194.36,71.75,27.83
2023-07,Madhya Pradesh,Jabalpur,Airtel,3.97,223.47,75.82,33.43
2023-07,Madhya Pradesh,Jabalpur,Vi,2.44,154.75,64.43,18.18
2023-07,Madhya Pradesh,Jabalpur,BSNL,0.49,92.6,66.44,32.46
2023-07,Madhya Pradesh,Jabalpur,MTNL,0.12,82.58,70.16,21.62
2023-07,Madhya Pradesh,Gwalior,Jio,3.9,182.54,57.17,15.07
2023-07,Madhya Pradesh,Gwalior,Airtel,3.03,221.95,65.65,34.44
2023-07,Madhya Pradesh,Gwalior,Vi,1.08,164.8,67.71,29.6
2023-07,Madhya Pradesh,Gwalior,BSNL,1.04,95.95,66.44,18.52
2023-07,Madhya Pradesh,Gwalior,MTNL,0.38,93.95,70.21,16.41
2023-07,Madhya Pradesh,Ujjain,Jio,6.45,171.95,58.8,20.89
2023-07,Madhya Pradesh,Ujjain,Airtel,4.01,218.03,59.54,24.34
2023-07,Madhya Pradesh,Ujjain,Vi,1.83,157.07,77.97,20.69
2023-07,Madhya Pradesh,Ujjain,BSNL,0.42,94.84,64.81,29.82
2023-07,Madhya Pradesh,Ujjain,MTNL,0.33,86.74,58.84,17.05
2023-07,Madhya Pradesh,Sagar,Jio,5.41,185.7,57.83,33.36
2023-07,Madhya Pradesh,Sagar,Airtel,2.26,201.77,60.07,18.39
2023-07,Madhya Pradesh,Sagar,Vi,2.4,142.72,67.39,22.77
2023-07,Madhya Pradesh,Sagar,BSNL,0.72,103.52,59.17,20.48
2023-07,Madhya Pradesh,Sagar,MTNL,0.3,87.17,62.29,25.32
2023-07,Madhya Pradesh,Dewas,Jio,6.1,190.08,72.75,19.11
2023-07,Madhya Pradesh,Dewas,Airtel,4.3,198.48,59.97,16.7
2023-07,Madhya Pradesh,Dewas,Vi,1.53,155.81,73.9,21.28
2023-07,Madhya Pradesh,Dewas,BSNL,1.13,104.36,56.44,25.18
2023-07,Madhya Pradesh,Dewas,MTNL,0.41,96.88,67.44,24.67
2023-07,Madhya Pradesh,Satna,Jio,3.16,181.04,78.66,21.35
