customer_id,state,operator,plan_type,tenure_months,monthly_charge,total_charges,internet_service,num_complaints,churn
C014222,West Bengal,Airtel,Prepaid,9,774.77,6972.95,4G,1,0
C014223,Himachal Pradesh,MTNL,Prepaid,6,61.65,369.89,No Service,0,0
C014224,Punjab,Jio,Prepaid,67,694.76,46548.75,4G,1,0
C014225,Punjab,Jio,Postpaid,51,698.02,35599.19,3G,0,0
C014226,Telangana,Jio,Prepaid,18,816.6,14698.75,Fiber,1,0
C014227,Himachal Pradesh,Airtel,Postpaid,1,315.44,315.44,Fiber,0,1
C014228,Goa,Vi,Postpaid,0,230.41,0.0,3G,2,0
C014229,Tamil Nadu,MTNL,Postpaid,128,256.32,32809.39,4G,2,0
C014230,Gujarat,Airtel,Postpaid,8,176.73,1413.81,No Service,2,0
C014231,Karnataka,Vi,Prepaid,15,410.72,6160.84,4G,1,0
C014232,Bihar,BSNL,Prepaid,115,254.25,29238.33,No Service,1,1
C014233,Kerala,BSNL,Postpaid,24,353.82,8491.65,4G,0,0
C014234,Haryana,Airtel,Prepaid,17,400.79,6813.39,3G,1,0
C014235,Jharkhand,Jio,Prepaid,19,796.61,15135.64,No Service,2,0
C014236,Maharashtra,Vi,Postpaid,83,859.28,71320.09,4G,2,0
C014237,Madhya Pradesh,Vi,Prepaid,27,254.04,6858.95,No Service,5,0
C014238,Bihar,Airtel,Prepaid,73,832.96,60805.86,No Service,2,1
C014239,Rajasthan,Airtel,Prepaid,80,713.7,57096.37,Fiber,0,0
C014240,Jharkhand,Vi,Postpaid,33,774.35,25553.51,3G,0,0
C014241,Punjab,Jio,Prepaid,39,969.12,37795.58,3G,2,0
C014242,Delhi,Vi,Postpaid,2,413.63,827.26,Fiber,1,1
C014243,Rajasthan,Airtel,Prepaid,85,103.68,8812.99,No Service,1,0
C014244,Bihar,MTNL,Postpaid,27,221.01,5967.23,4G,3,0
C014245,Odisha,Airtel,Postpaid,5,670.31,3351.56,Fiber,3,0
C014246,Haryana,Vi,Prepaid,18,838.38,15090.92,No Service,0,0
C014247,Madhya Pradesh,Jio,Postpaid,10,768.48,7684.76,3G,2,0
C014248,Jammu & Kashmir,Jio,Postpaid,23,735.98,16927.64,4G,3,0
C014249,Rajasthan,Jio,Postpaid,84,865.19,72675.84,3G,1,0
C014250,Kerala,Jio,Postpaid,33,959.74,31671.37,No Service,0,1
C014251,Goa,Airtel,Postpaid,17,869.44,14780.55,Fiber,2,0
C014252,Assam,Vi,Postpaid,50,518.81,25940.27,3G,2,0
C014253,Jharkhand,Vi,Prepaid,13,541.22,7035.83,3G,3,0
C014254,Jharkhand,Vi,Postpaid,21,200.91,4219.07,3G,2,1
C014255,Andhra Pradesh,BSNL,Postpaid,8,523.24,4185.91,3G,2,1
C014256,Kerala,Jio,Prepaid,0,626.58,0.0,3G,2,1
C014257,Haryana,Airtel,Postpaid,10,755.83,7558.35,No Service,1,0
C014258,Karnataka,BSNL,Postpaid,7,549.5,3846.48,No Service,2,0
C014259,Rajasthan,Airtel,Prepaid,5,649.48,3247.4,Fiber,2,0
C014260,Bihar,Jio,Prepaid,13,694.1,9023.31,Fiber,0,0
C014261,Karnataka,Airtel,Postpaid,2,970.9,1941.8,No Service,0,0
C014262,Andhra Pradesh,Vi,Postpaid,13,163.39,2124.12,3G,0,0
C014263,Haryana,Jio,Postpaid,22,571.31,12568.9,3G,0,0
C014264,Uttarakhand,Vi,Prepaid,10,733.34,7333.35,4G,2,0
C014265,Odisha,Jio,Prepaid,1,988.65,988.65,4G,1,0
C014266,Andhra Pradesh,Jio,Prepaid,37,808.74,29923.25,3G,2,0
C014267,Uttarakhand,Jio,Prepaid,2,445.37,890.75,3G,0,0
C014268,Kerala,Airtel,Prepaid,1,653.26,653.26,4G,1,0
C014269,Maharashtra,BSNL,Postpaid,24,371.63,8919.08,No Service,2,0
C014270,Haryana,Jio,Postpaid,7,626.71,4386.99,No Service,1,0
C014271,Himachal Pradesh,Airtel,Prepaid,19,853.32,16213.01,Fiber,4,0
C014272,Uttarakhand,Jio,Prepaid,29,132.76,3849.96,Fiber,3,0
C014273,Maharashtra,Jio,Prepaid,12,891.17,10694.05,4G,2,0
C014274,Haryana,Airtel,Prepaid,25,291.51,7287.75,No Service,0,1
C014275,Jharkhand,Jio,Postpaid,11,950.95,10460.46,3G,3,0
C014276,Kerala,Vi,Prepaid,10,262.24,2622.35,No Service,3,0
C014277,Gujarat,MTNL,Postpaid,21,236.08,4957.68,No Service,0,0
C014278,Bihar,Jio,Postpaid,17,737.9,12544.38,4G,2,0
C014279,Bihar,Jio,Prepaid,20,680.16,13603.25,4G,1,0
C014280,Gujarat,Vi,Prepaid,66,827.63,54623.65,3G,0,0
C014281,West Bengal,Airtel,Postpaid,1,564.08,564.08,3G,1,0
C014282,Uttarakhand,MTNL,Prepaid,2,206.04,412.09,No Service,3,0
C014283,Tamil Nadu,MTNL,Postpaid,18,106.9,1924.11,No Service,2,0
C014284,Punjab,BSNL,Postpaid,4,386.66,1546.62,4G,3,0
C014285,Kerala,Jio,Prepaid,56,194.73,10904.95,4G,1,0
C014286,Assam,Jio,Prepaid,4,679.77,2719.06,No Service,2,0
C014287,Goa,Jio,Postpaid,4,143.76,575.04,No Service,2,0
C014288,Kerala,Jio,Prepaid,17,566.74,9634.56,4G,2,0
C014289,Kerala,MTNL,Postpaid,18,515.87,9285.66,3G,0,0
C014290,Uttarakhand,Jio,Postpaid,17,268.79,4569.36,Fiber,1,0
C014291,Delhi,Airtel,Prepaid,4,711.97,2847.88,Fiber,3,1
C014292,Gujarat,MTNL,Prepaid,30,296.96,8908.73,Fiber,0,0
C014293,Madhya Pradesh,BSNL,Prepaid,3,212.53,637.6,3G,4,1
C014294,Himachal Pradesh,Airtel,Prepaid,21,646.53,13577.15,Fiber,0,1
C014295,Odisha,Jio,Prepaid,11,253.89,2792.82,4G,2,0
C014296,Delhi,Jio,Postpaid,26,306.41,7966.64,Fiber,2,0
C014297,Punjab,Jio,Postpaid,16,572.1,9153.62,No Service,0,0
C014298,Assam,Vi,Prepaid,13,565.27,7348.49,4G,1,1
C014299,Himachal Pradesh,Vi,Prepaid,11,700.81,7708.91,4G,5,1
C014300,Delhi,Airtel,Prepaid,6,343.06,2058.35,4G,2,0
C014301,Assam,Jio,Postpaid,7,149.84,1048.91,4G,2,0
C014302,Bihar,Airtel,Postpaid,8,273.99,2191.88,Fiber,2,1
C014303,Tamil Nadu,Jio,Prepaid,12,577.97,6935.69,3G,3,0
C014304,Goa,Airtel,Postpaid,16,837.37,13397.93,4G,0,0
C014305,Madhya Pradesh,Jio,Postpaid,5,356.32,1781.62,3G,3,0
C014306,Andhra Pradesh,BSNL,Prepaid,16,307.34,4917.4,No Service,2,0
C014307,Bihar,Jio,Postpaid,63,250.41,15776.14,Fiber,3,0
C014308,Madhya Pradesh,Vi,Postpaid,4,207.18,828.73,3G,3,1
C014309,Bihar,Vi,Prepaid,109,664.9,72473.71,3G,3,0
C014310,Madhya Pradesh,Jio,Prepaid,30,932.06,27961.81,Fiber,0,0
C014311,Gujarat,Jio,Prepaid,81,838.26,67898.91,No Service,1,0
C014312,Maharashtra,Airtel,Prepaid,25,467.7,11692.39,4G,2,0
C014313,Jammu & Kashmir,Airtel,Postpaid,11,633.46,6968.05,4G,1,0
C014314,Tamil Nadu,Jio,Prepaid,2,577.92,1155.84,Fiber,2,0
C014315,Karnataka,Jio,Postpaid,29,214.63,6224.2,No Service,2,0
C014316,Bihar,Jio,Prepaid,0,234.21,0.0,Fiber,2,1
C014317,Assam,Jio,Postpaid,1,175.82,175.82,3G,0,1
C014318,Kerala,Jio,Postpaid,1,726.33,726.33,No Service,2,1
C014319,Assam,Airtel,Prepaid,1,239.43,239.43,4G,4,1
C014320,Rajasthan,Airtel,Postpaid,13,634.37,8246.84,3G,3,0
C014321,Kerala,Vi,Postpaid,8,261.22,2089.74,Fiber,0,0
C014322,Maharashtra,Jio,Postpaid,24,602.01,14448.19,No Service,2,0
C014323,West Bengal,Airtel,Prepaid,22,404.09,8890.03,4G,0,0
C014324,Jammu & Kashmir,Airtel,Prepaid,69,167.72,11572.39,No Service,4,1
C014325,Maharashtra,BSNL,Postpaid,3,243.51,730.54,No Service,1,0
C014326,Gujarat,Vi,Postpaid,19,191.11,3631.03,4G,0,0
C014327,Jharkhand,Airtel,Postpaid,22,249.71,5493.64,Fiber,1,0
C014328,Delhi,BSNL,Prepaid,18,529.47,9530.48,Fiber,0,1
C014329,Kerala,Airtel,Prepaid,4,155.59,622.37,Fiber,1,0
C014330,Kerala,Airtel,Prepaid,36,466.68,16800.32,No Service,2,1
C014331,Punjab,Jio,Prepaid,2,840.17,1680.34,4G,2,1
C014332,Bihar,Jio,Prepaid,29,601.37,17439.66,No Service,1,0
C014333,Kerala,Jio,Prepaid,5,704.64,3523.19,4G,2,0
C014334,Punjab,Vi,Prepaid,29,692.87,20093.22,4G,1,1
C014335,Madhya Pradesh,Jio,Prepaid,7,412.1,2884.72,3G,1,0
C014336,Assam,Jio,Prepaid,23,249.78,5745.01,4G,1,0
C014337,Andhra Pradesh,BSNL,Prepaid,6,195.94,1175.64,3G,2,0
C014338,Haryana,Jio,Postpaid,31,901.58,27949.05,3G,1,0
C014339,Maharashtra,Jio,Prepaid,40,581.88,23275.26,3G,2,0
C014340,Kerala,BSNL,Prepaid,16,309.8,4956.86,3G,0,0
C014341,Rajasthan,Jio,Postpaid,41,486.79,19958.38,Fiber,2,0
C014342,Karnataka,Vi,Prepaid,28,889.5,24906.03,Fiber,2,1
C014343,Telangana,Vi,Prepaid,1,179.4,179.4,4G,0,1
C014344,Karnataka,Airtel,Prepaid,1,904.85,904.85,Fiber,3,0
C014345,Uttarakhand,Airtel,Prepaid,7,646.43,4525.02,3G,0,0
C014346,Karnataka,Vi,Postpaid,17,833.87,14175.76,Fiber,4,0
C014347,Karnataka,Vi,Postpaid,5,117.23,586.17,No Service,2,0
C014348,Assam,Jio,Postpaid,25,808.1,20202.59,3G,2,0
C014349,Madhya Pradesh,Airtel,Postpaid,58,134.14,7779.91,4G,3,0
C014350,Rajasthan,Airtel,Postpaid,35,232.52,8138.2,No Service,2,1
C014351,Punjab,Airtel,Postpaid,6,529.37,3176.2,3G,2,0
C014352,Bihar,Vi,Postpaid,15,525.28,7879.17,3G,2,0
C014353,Gujarat,Airtel,Postpaid,22,683.97,15047.42,No Service,2,0
C014354,Madhya Pradesh,Jio,Prepaid,42,102.09,4287.93,4G,1,0
C014355,Bihar,Jio,Postpaid,16,118.05,1888.8,No Service,1,0
C014356,Kerala,Airtel,Prepaid,0,844.5,0.0,4G,2,1
C014357,Rajasthan,Jio,Postpaid,20,323.35,6466.92,Fiber,0,0
C014358,Himachal Pradesh,MTNL,Postpaid,5,464.42,2322.11,4G,1,0
C014359,West Bengal,Airtel,Prepaid,2,784.28,1568.56,3G,2,0
C014360,Himachal Pradesh,Airtel,Prepaid,4,154.08,616.3,3G,3,1
C014361,Rajasthan,Vi,Prepaid,1,191.4,191.4,3G,0,0
C014362,Delhi,BSNL,Postpaid,21,366.22,7690.71,4G,1,0
C014363,Uttar Pradesh,Jio,Prepaid,3,627.94,1883.82,3G,5,0
C014364,Uttarakhand,Jio,Postpaid,16,142.08,2273.3,4G,1,0
C014365,Punjab,Jio,Prepaid,6,909.93,5459.6,Fiber,0,1
C014366,Odisha,Jio,Postpaid,13,546.01,7098.16,4G,2,0
C014367,West Bengal,Vi,Prepaid,20,595.42,11908.37,3G,3,0
C014368,Odisha,MTNL,Postpaid,8,485.6,3884.79,4G,2,0
C014369,Karnataka,BSNL,Postpaid,45,478.81,21546.58,3G,2,0
C014370,Jharkhand,Airtel,Prepaid,7,844.21,5909.49,No Service,0,0
C014371,Haryana,MTNL,Postpaid,60,467.23,28033.63,No Service,3,1
C014372,Himachal Pradesh,Airtel,Prepaid,20,506.02,10120.45,3G,0,0
C014373,Goa,Airtel,Postpaid,54,822.33,44405.94,4G,3,1
C014374,Jammu & Kashmir,Jio,Prepaid,6,381.78,2290.66,No Service,4,0
C014375,Assam,BSNL,Prepaid,66,421.8,27838.86,3G,1,0
C014376,Goa,Vi,Postpaid,10,909.53,9095.28,4G,0,1
C014377,Uttarakhand,Airtel,Prepaid,13,169.47,2203.15,No Service,0,0
C014378,Jharkhand,Airtel,Prepaid,7,673.97,4717.76,Fiber,1,0
C014379,Delhi,Jio,Postpaid,1,478.51,478.51,No Service,0,1
C014380,Tamil Nadu,Jio,Postpaid,9,102.08,918.7,3G,1,0
C014381,Bihar,Vi,Prepaid,42,924.51,38829.61,No Service,2,0
C014382,Kerala,Vi,Prepaid,18,702.12,12638.22,No Service,4,0
C014383,Himachal Pradesh,BSNL,Prepaid,33,458.3,15123.91,Fiber,2,1
C014384,Bihar,Airtel,Prepaid,9,831.95,7487.59,Fiber,0,0
C014385,Odisha,Jio,Postpaid,2,132.46,264.91,4G,2,1
C014386,Uttarakhand,Airtel,Prepaid,12,203.82,2445.83,Fiber,0,0
C014387,Rajasthan,BSNL,Prepaid,15,284.38,4265.75,Fiber,0,0
C014388,Bihar,Vi,Prepaid,36,159.52,5742.72,3G,1,0
C014389,Rajasthan,Jio,Prepaid,7,948.85,6641.97,3G,1,0
C014390,Jammu & Kashmir,BSNL,Prepaid,25,379.66,9491.47,Fiber,3,1
C014391,Punjab,Airtel,Postpaid,91,685.76,62404.43,No Service,3,0
C014392,Himachal Pradesh,Jio,Postpaid,11,169.63,1865.93,4G,2,0
C014393,Madhya Pradesh,Vi,Postpaid,7,770.19,5391.35,4G,2,1
C014394,Tamil Nadu,Airtel,Postpaid,1,842.02,842.02,No Service,1,0
C014395,Tamil Nadu,Airtel,Prepaid,43,222.98,9588.28,4G,1,0
C014396,Goa,Jio,Postpaid,13,639.17,8309.15,Fiber,1,0
C014397,Karnataka,BSNL,Postpaid,77,420.05,32343.74,4G,1,0
C014398,Gujarat,Jio,Postpaid,22,655.88,14429.31,3G,3,0
C014399,Himachal Pradesh,BSNL,Prepaid,5,479.72,2398.6,4G,2,0
C014400,Andhra Pradesh,Vi,Prepaid,11,269.77,2967.52,3G,0,0
C014401,Assam,Airtel,Prepaid,3,422.71,1268.12,3G,2,0
C014402,Haryana,Vi,Prepaid,172,519.5,89353.31,Fiber,1,0
C014403,Delhi,Jio,Prepaid,15,398.8,5981.96,Fiber,2,0
C014404,Jammu & Kashmir,Vi,Postpaid,16,758.16,12130.51,4G,1,0
C014405,Tamil Nadu,Vi,Postpaid,27,572.28,15451.66,No Service,3,0
C014406,Maharashtra,Vi,Postpaid,14,176.19,2466.69,4G,2,0
C014407,Bihar,Jio,Postpaid,3,318.53,955.59,3G,0,0
C014408,Kerala,Airtel,Prepaid,4,637.14,2548.55,Fiber,3,1
C014409,Jharkhand,Jio,Prepaid,28,351.99,9855.84,4G,0,0
C014410,Bihar,Jio,Postpaid,8,488.2,3905.56,Fiber,2,0
C014411,Uttarakhand,Airtel,Prepaid,76,916.66,69666.49,3G,2,0
C014412,Uttar Pradesh,Jio,Prepaid,12,163.92,1967.02,3G,0,0
C014413,Telangana,Vi,Postpaid,22,104.68,2302.93,No Service,1,0
C014414,Telangana,Vi,Postpaid,23,155.66,3580.09,Fiber,1,1
C014415,Jammu & Kashmir,Airtel,Postpaid,1,328.9,328.9,4G,2,1
C014416,Jammu & Kashmir,Airtel,Prepaid,64,552.82,35380.27,No Service,0,0
C014417,Jharkhand,Vi,Prepaid,4,275.23,1100.94,Fiber,1,1
C014418,Kerala,BSNL,Prepaid,18,186.55,3357.87,3G,0,0
C014419,Jharkhand,Vi,Postpaid,1,913.79,913.79,4G,1,1
C014420,Maharashtra,Vi,Postpaid,75,545.75,40931.39,3G,1,0
C014421,Bihar,Vi,Postpaid,5,773.21,3866.07,3G,2,1
C014422,Jharkhand,Jio,Prepaid,81,559.86,45348.62,4G,0,0
C014423,Rajasthan,Airtel,Postpaid,13,724.74,9421.59,No Service,2,1
C014424,Goa,Jio,Prepaid,0,872.5,0.0,Fiber,1,1
C014425,Haryana,Vi,Postpaid,58,189.68,11001.48,4G,1,0
C014426,Madhya Pradesh,Jio,Prepaid,15,288.69,4330.41,3G,2,0
C014427,Telangana,BSNL,Postpaid,46,185.22,8520.14,Fiber,1,0
C014428,Uttarakhand,Jio,Postpaid,27,801.44,21638.82,No Service,2,0
C014429,Kerala,Airtel,Prepaid,22,730.05,16061.2,Fiber,2,0
C014430,Jharkhand,Jio,Postpaid,10,331.68,3316.83,4G,4,0
C014431,Telangana,Jio,Postpaid,18,851.04,15318.65,Fiber,2,0
C014432,Maharashtra,Vi,Postpaid,33,709.72,23420.69,4G,0,0
C014433,Madhya Pradesh,Airtel,Postpaid,36,816.68,29400.35,3G,1,0
C014434,Rajasthan,Vi,Postpaid,21,936.88,19674.51,4G,2,0
C014435,Madhya Pradesh,Jio,Postpaid,6,967.52,5805.14,No Service,0,0
C014436,Gujarat,MTNL,Postpaid,10,145.4,1454.02,4G,2,0
C014437,Rajasthan,Jio,Postpaid,20,450.44,9008.8,4G,3,1
C014438,Madhya Pradesh,Jio,Prepaid,20,840.01,16800.12,No Service,1,0
C014439,Delhi,Jio,Postpaid,7,791.76,5542.35,Fiber,1,0
C014440,West Bengal,Jio,Postpaid,5,837.63,4188.13,No Service,1,1
C014441,Uttar Pradesh,Jio,Postpaid,2,696.62,1393.24,Fiber,2,0
C014442,Madhya Pradesh,Airtel,Postpaid,3,422.52,1267.57,No Service,3,0
C014443,Madhya Pradesh,Jio,Prepaid,0,677.54,0.0,Fiber,1,0
C014444,Goa,BSNL,Prepaid,13,475.43,6180.53,Fiber,1,0
C014445,Karnataka,Vi,Prepaid,0,869.91,0.0,4G,2,1
C014446,West Bengal,Vi,Postpaid,12,452.59,5431.05,4G,1,1
C014447,Karnataka,Jio,Postpaid,30,860.91,25827.28,4G,3,0
C014448,Jharkhand,Jio,Prepaid,8,413.71,3309.65,3G,2,0
C014449,Karnataka,Vi,Prepaid,44,653.28,28744.12,Fiber,2,0
C014450,Madhya Pradesh,Vi,Postpaid,9,100.45,904.02,4G,1,1
C014451,Jharkhand,Jio,Postpaid,5,981.8,4909.01,No Service,1,0
C014452,Uttarakhand,Jio,Prepaid,19,141.6,2690.31,No Service,3,0
C014453,Madhya Pradesh,Airtel,Postpaid,39,210.91,8225.55,Fiber,1,0
C014454,Himachal Pradesh,Airtel,Postpaid,69,381.49,26322.52,Fiber,2,0
C014455,Andhra Pradesh,Vi,Postpaid,5,339.93,1699.63,3G,1,1
C014456,Madhya Pradesh,Vi,Prepaid,23,562.23,12931.34,4G,1,0
C014457,Himachal Pradesh,Airtel,Postpaid,44,868.86,38230.03,4G,1,0
C014458,Odisha,BSNL,Postpaid,16,185.66,2970.52,4G,1,0
C014459,Jharkhand,Jio,Postpaid,4,712.92,2851.7,Fiber,3,0
C014460,Punjab,MTNL,Postpaid,40,105.5,4220.19,4G,1,0
C014461,Andhra Pradesh,Vi,Prepaid,3,106.25,318.76,Fiber,3,0
C014462,Himachal Pradesh,Jio,Postpaid,32,351.72,11254.99,3G,0,0
C014463,Uttar Pradesh,Airtel,Prepaid,17,843.12,14333.06,3G,0,0
C014464,Himachal Pradesh,Vi,Postpaid,4,654.59,2618.34,Fiber,1,0
C014465,Bihar,Vi,Postpaid,13,778.38,10118.99,Fiber,1,0
C014466,Tamil Nadu,BSNL,Postpaid,58,371.91,21570.71,Fiber,1,0
C014467,Haryana,Airtel,Postpaid,35,194.57,6809.92,No Service,0,0
C014468,Punjab,Airtel,Prepaid,0,263.8,0.0,No Service,0,0
C014469,Odisha,Vi,Postpaid,27,263.98,7127.41,Fiber,1,0
C014470,Delhi,Airtel,Prepaid,4,248.37,993.47,3G,1,0
C014471,Uttar Pradesh,Jio,Prepaid,29,164.03,4756.87,3G,2,0
C014472,Bihar,Airtel,Prepaid,13,378.65,4922.47,4G,1,0
C014473,Kerala,Vi,Postpaid,31,513.84,15929.04,No Service,0,0
C014474,Madhya Pradesh,Jio,Prepaid,12,481.58,5779.0,4G,1,0
C014475,West Bengal,BSNL,Postpaid,4,474.78,1899.14,No Service,3,1
C014476,Punjab,Jio,Postpaid,16,342.41,5478.51,No Service,1,0
C014477,Haryana,MTNL,Postpaid,16,398.21,6371.39,No Service,0,0
C014478,Tamil Nadu,Jio,Prepaid,4,738.4,2953.61,4G,3,0
C014479,Kerala,Jio,Postpaid,55,386.18,21239.87,No Service,3,0
C014480,Odisha,Vi,Postpaid,4,242.68,970.7,4G,2,0
C014481,Assam,Airtel,Postpaid,13,957.41,12446.27,4G,3,1
C014482,Himachal Pradesh,Jio,Postpaid,1,948.17,948.17,4G,2,1
C014483,Odisha,MTNL,Postpaid,18,154.02,2772.33,4G,3,0
C014484,Himachal Pradesh,Jio,Prepaid,27,400.91,10824.48,Fiber,2,0
C014485,Tamil Nadu,Vi,Postpaid,24,995.2,23884.88,No Service,2,1
C014486,Telangana,BSNL,Postpaid,10,317.08,3170.8,No Service,3,0
C014487,Assam,MTNL,Postpaid,22,361.02,7942.51,4G,0,0
C014488,Gujarat,Jio,Prepaid,52,707.03,36765.33,Fiber,2,0
C014489,Uttar Pradesh,Airtel,Postpaid,6,693.73,4162.36,3G,0,0
C014490,Uttar Pradesh,Vi,Prepaid,11,494.46,5439.11,No Service,2,0
C014491,Himachal Pradesh,Airtel,Prepaid,27,462.51,12487.66,No Service,1,0
C014492,Goa,Jio,Prepaid,3,898.6,2695.79,3G,1,0
C014493,Andhra Pradesh,Vi,Postpaid,4,169.63,678.5,3G,1,0
C014494,Maharashtra,Airtel,Postpaid,38,988.53,37564.16,Fiber,2,0
C014495,Uttarakhand,Jio,Postpaid,4,319.62,1278.49,3G,1,1
C014496,Goa,Vi,Prepaid,11,173.93,1913.22,No Service,0,1
C014497,Kerala,Jio,Prepaid,6,882.63,5295.79,3G,1,1
C014498,Gujarat,Jio,Postpaid,0,243.34,0.0,3G,5,0
C014499,Maharashtra,Jio,Prepaid,33,331.71,10946.34,4G,3,0
C014500,Rajasthan,Airtel,Postpaid,20,106.0,2120.03,4G,1,0
C014501,Jammu & Kashmir,Airtel,Prepaid,22,630.94,13880.75,Fiber,0,0
C014502,Andhra Pradesh,Jio,Postpaid,18,599.28,10786.96,4G,3,0
C014503,Tamil Nadu,Airtel,Prepaid,34,325.32,11060.75,Fiber,0,0
C014504,Maharashtra,Jio,Prepaid,0,363.17,0.0,3G,2,0
C014505,Punjab,Jio,Prepaid,10,100.19,1001.87,4G,1,0
C014506,Jharkhand,Airtel,Postpaid,0,960.16,0.0,No Service,1,1
C014507,Rajasthan,Airtel,Prepaid,50,437.13,21856.57,Fiber,2,0
C014508,Jammu & Kashmir,Jio,Prepaid,0,920.18,0.0,Fiber,2,1
C014509,Jharkhand,Airtel,Postpaid,5,633.2,3166.02,Fiber,0,0
C014510,Telangana,BSNL,Prepaid,33,495.5,16351.57,3G,2,0
C014511,Goa,Airtel,Prepaid,25,474.97,11874.15,4G,2,0
C014512,Madhya Pradesh,Jio,Prepaid,10,478.93,4789.32,No Service,0,0
C014513,Telangana,Jio,Prepaid,18,914.13,16454.41,4G,4,1
C014514,Bihar,Airtel,Postpaid,23,238.55,5486.66,No Service,2,0
C014515,Punjab,BSNL,Prepaid,23,451.04,10373.9,No Service,1,0
C014516,Kerala,MTNL,Postpaid,26,461.46,11998.04,Fiber,1,0
C014517,Rajasthan,Jio,Prepaid,14,857.39,12003.45,3G,2,0
C014518,Uttarakhand,Airtel,Postpaid,34,666.36,22656.36,4G,1,0
C014519,Odisha,Jio,Postpaid,25,330.86,8271.5,4G,3,0
C014520,Delhi,Jio,Postpaid,23,546.08,12559.82,4G,0,0
C014521,Punjab,Jio,Prepaid,60,157.45,9447.21,No Service,3,0
C014522,Tamil Nadu,Jio,Postpaid,7,586.35,4104.48,Fiber,2,0
C014523,Madhya Pradesh,Airtel,Postpaid,3,411.7,1235.1,4G,3,0
C014524,Himachal Pradesh,Airtel,Postpaid,6,444.59,2667.56,3G,2,0
C014525,Kerala,Airtel,Prepaid,26,477.24,12408.17,Fiber,0,0
C014526,Uttarakhand,Airtel,Postpaid,1,516.63,516.63,Fiber,1,1
C014527,Telangana,Airtel,Postpaid,7,958.81,6711.65,4G,3,0
C014528,Assam,BSNL,Postpaid,4,136.4,545.58,No Service,1,1
C014529,Karnataka,Jio,Postpaid,3,992.1,2976.31,3G,2,0
C014530,Jharkhand,BSNL,Postpaid,23,482.91,11106.95,No Service,1,1
C014531,Delhi,Airtel,Postpaid,20,943.64,18872.88,4G,2,0
C014532,Gujarat,Jio,Postpaid,22,442.63,9737.81,3G,2,0
C014533,West Bengal,Airtel,Prepaid,6,963.14,5778.86,4G,0,1
C014534,Jammu & Kashmir,Airtel,Prepaid,10,583.22,5832.24,4G,2,0
C014535,Gujarat,Airtel,Prepaid,16,280.95,4495.17,4G,2,0
C014536,Jharkhand,BSNL,Postpaid,7,390.08,2730.56,Fiber,2,0
C014537,Jammu & Kashmir,Airtel,Postpaid,3,418.27,1254.8,3G,1,0
C014538,Gujarat,BSNL,Prepaid,13,418.44,5439.78,No Service,3,0
C014539,Jharkhand,Jio,Prepaid,16,694.63,11114.09,4G,1,0
C014540,Delhi,Jio,Prepaid,6,450.26,2701.58,No Service,0,0
C014541,Madhya Pradesh,Airtel,Prepaid,27,910.49,24583.32,No Service,2,0
C014542,Kerala,MTNL,Prepaid,11,129.4,1423.42,4G,2,0
C014543,Karnataka,Jio,Postpaid,44,925.97,40742.59,3G,1,0
C014544,Kerala,Jio,Postpaid,6,517.88,3107.28,No Service,0,0
C014545,Punjab,Jio,Postpaid,4,549.76,2199.05,4G,4,0
C014546,Punjab,Jio,Prepaid,2,157.31,314.61,4G,2,0
C014547,Himachal Pradesh,Jio,Prepaid,27,303.7,8199.8,4G,2,0
C014548,West Bengal,BSNL,Postpaid,10,96.56,965.63,4G,0,0
C014549,Uttar Pradesh,Jio,Postpaid,5,943.64,4718.2,4G,2,1
C014550,Maharashtra,Jio,Postpaid,4,153.13,612.52,4G,7,1
C014551,Odisha,Vi,Prepaid,2,993.53,1987.06,4G,1,1
C014552,Andhra Pradesh,Jio,Postpaid,33,900.72,29723.76,4G,1,0
C014553,Odisha,Airtel,Postpaid,16,176.43,2822.83,Fiber,2,1
C014554,Tamil Nadu,Jio,Prepaid,2,838.76,1677.52,4G,1,1
C014555,Himachal Pradesh,Jio,Prepaid,16,173.74,2779.78,Fiber,2,0
C014556,Andhra Pradesh,Jio,Prepaid,0,248.85,0.0,3G,3,1
C014557,Madhya Pradesh,BSNL,Postpaid,0,383.67,0.0,Fiber,2,0
C014558,Goa,Airtel,Postpaid,6,324.3,1945.78,Fiber,0,1
C014559,Odisha,Vi,Prepaid,39,104.08,4059.09,Fiber,1,1
C014560,Andhra Pradesh,Airtel,Prepaid,65,841.86,54720.89,4G,1,0
C014561,Haryana,Airtel,Postpaid,38,721.45,27415.23,4G,2,0
C014562,Jharkhand,BSNL,Postpaid,18,526.41,9475.44,4G,0,0
C014563,Tamil Nadu,Jio,Prepaid,5,620.25,3101.25,Fiber,1,0
C014564,Goa,Jio,Prepaid,23,387.97,8923.32,4G,1,0
C014565,Andhra Pradesh,BSNL,Postpaid,29,559.08,16213.41,4G,0,0
C014566,Punjab,Jio,Prepaid,13,308.61,4011.87,3G,1,0
C014567,Odisha,Vi,Prepaid,5,957.05,4785.26,3G,2,1
C014568,Bihar,BSNL,Postpaid,39,365.97,14273.01,Fiber,0,0
C014569,Goa,Vi,Prepaid,15,237.32,3559.86,Fiber,1,0
C014570,Jammu & Kashmir,Jio,Postpaid,23,883.18,20313.15,3G,1,0
C014571,Goa,BSNL,Prepaid,18,368.27,6628.89,4G,2,0
