month,state,city,operator,call_drop_rate,avg_data_speed_mbps,tower_uptime_perc,latency_ms,complaints_per_1k
2023-06,Himachal Pradesh,Palampur,Vi,2.21,14.57,97.45,93.1,6.32
2023-06,Himachal Pradesh,Palampur,BSNL,3.52,7.04,96.08,67.6,3.04
2023-06,Himachal Pradesh,Palampur,MTNL,3.44,6.27,96.11,103.4,4.37
2023-06,Himachal Pradesh,Sundarnagar,Jio,1.36,23.58,98.69,91.6,2.33
2023-06,Himachal Pradesh,Sundarnagar,Airtel,1.09,25.57,98.87,39.2,2.27
2023-06,Himachal Pradesh,Sundarnagar,Vi,1.79,14.86,97.78,100.4,1.98
2023-06,Himachal Pradesh,Sundarnagar,BSNL,3.62,4.33,95.84,91.1,6.01
2023-06,Himachal Pradesh,Sundarnagar,MTNL,3.19,6.25,96.03,53.3,5.36
2023-06,Himachal Pradesh,Chamba,Jio,1.23,23.47,98.65,46.1,1.98
2023-06,Himachal Pradesh,Chamba,Airtel,0.72,26.52,99.01,85.9,1.09
2023-06,Himachal Pradesh,Chamba,Vi,2.08,12.07,97.26,60.4,3.44
2023-06,Himachal Pradesh,Chamba,BSNL,3.93,7.55,95.69,43.6,2.32
2023-06,Himachal Pradesh,Chamba,MTNL,3.12,6.36,96.34,44.8,5.54
2023-06,Himachal Pradesh,Una,Jio,1.12,21.15,98.55,81.3,3.67
2023-06,Himachal Pradesh,Una,Airtel,0.71,27.23,98.54,99.2,0.81
2023-06,Himachal Pradesh,Una,Vi,2.08,14.52,97.5,31.7,2.05
2023-06,Himachal Pradesh,Una,BSNL,3.91,8.61,95.92,53.6,1.0
2023-06,Himachal Pradesh,Una,MTNL,3.46,6.32,95.93,77.9,3.49
2023-06,Jammu & Kashmir,Srinagar,Jio,0.61,26.55,99.32,23.8,4.4
2023-06,Jammu & Kashmir,Srinagar,Airtel,0.69,30.44,99.56,51.5,1.88
2023-06,Jammu & Kashmir,Srinagar,Vi,1.44,16.11,98.2,41.9,3.71
2023-06,Jammu & Kashmir,Srinagar,BSNL,2.98,9.26,96.68,57.9,2.38
2023-06,Jammu & Kashmir,Srinagar,MTNL,2.53,7.6,96.97,65.7,1.61
2023-06,Jammu & Kashmir,Jammu,Jio,1.12,28.95,99.19,21.0,2.22
2023-06,Jammu & Kashmir,Jammu,Airtel,0.88,30.45,99.38,79.6,3.72
2023-06,Jammu & Kashmir,Jammu,Vi,1.53,18.67,97.83,77.4,4.68
2023-06,Jammu & Kashmir,Jammu,BSNL,3.01,6.5,96.32,31.0,2.84
2023-06,Jammu & Kashmir,Jammu,MTNL,2.42,10.48,96.83,21.1,3.85
2023-06,Jammu & Kashmir,Anantnag,Jio,0.71,30.12,99.11,40.3,0.55
2023-06,Jammu & Kashmir,Anantnag,Airtel,1.09,33.06,99.35,25.8,3.65
2023-06,Jammu & Kashmir,Anantnag,Vi,1.37,20.94,98.37,64.1,4.87
2023-06,Jammu & Kashmir,Anantnag,BSNL,2.66,7.4,96.35,24.3,4.88
2023-06,Jammu & Kashmir,Anantnag,MTNL,2.34,11.28,96.96,42.6,0.58
2023-06,Jammu & Kashmir,Baramulla,Jio,0.6,27.02,99.2,47.5,3.13
2023-06,Jammu & Kashmir,Baramulla,Airtel,0.96,31.89,99.2,68.0,2.0
2023-06,Jammu & Kashmir,Baramulla,Vi,1.37,19.82,98.36,74.9,1.12
2023-06,Jammu & Kashmir,Baramulla,BSNL,2.9,6.46,96.78,32.9,1.39
2023-06,Jammu & Kashmir,Baramulla,MTNL,2.83,11.84,96.92,27.3,2.69
2023-06,Jammu & Kashmir,Sopore,Jio,1.09,28.86,98.98,30.3,4.39
2023-06,Jammu & Kashmir,Sopore,Airtel,0.82,33.53,99.32,51.9,4.9
2023-06,Jammu & Kashmir,Sopore,Vi,1.4,19.37,97.9,27.3,4.03
2023-06,Jammu & Kashmir,Sopore,BSNL,3.11,9.34,96.29,34.4,4.6
2023-06,Jammu & Kashmir,Sopore,MTNL,2.47,11.09,96.67,76.4,4.62
2023-06,Jammu & Kashmir,Kathua,Jio,0.63,29.85,99.0,32.9,2.57
2023-06,Jammu & Kashmir,Kathua,Airtel,0.85,31.63,99.45,30.2,0.6
2023-06,Jammu & Kashmir,Kathua,Vi,1.54,18.59,98.21,59.0,4.54
2023-06,Jammu & Kashmir,Kathua,BSNL,2.88,6.04,96.58,60.5,2.85
2023-06,Jammu & Kashmir,Kathua,MTNL,2.71,8.62,96.59,59.9,1.6
2023-06,Jammu & Kashmir,Udhampur,Jio,0.87,28.46,99.19,55.9,0.63
2023-06,Jammu & Kashmir,Udhampur,Airtel,1.09,33.58,99.36,31.5,0.86
2023-06,Jammu & Kashmir,Udhampur,Vi,1.6,17.58,97.94,42.8,3.17
2023-06,Jammu & Kashmir,Udhampur,BSNL,3.0,9.23,96.72,33.1,3.37
2023-06,Jammu & Kashmir,Udhampur,MTNL,2.36,9.74,96.85,33.0,2.26
2023-06,Jammu & Kashmir,Punch,Jio,1.1,26.74,99.16,76.0,2.77
2023-06,Jammu & Kashmir,Punch,Airtel,0.94,34.13,99.22,33.1,3.91
2023-06,Jammu & Kashmir,Punch,Vi,1.65,16.3,97.99,43.9,4.23
2023-06,Jammu & Kashmir,Punch,BSNL,2.85,10.63,96.8,66.8,3.5
2023-06,Jammu & Kashmir,Punch,MTNL,2.54,7.34,96.84,41.7,2.08
2023-06,Jammu & Kashmir,Rajouri,Jio,1.01,28.32,99.35,43.9,1.18
2023-06,Jammu & Kashmir,Rajouri,Airtel,0.78,34.76,99.58,32.3,2.26
2023-06,Jammu & Kashmir,Rajouri,Vi,1.76,16.62,97.95,35.7,3.07
2023-06,Jammu & Kashmir,Rajouri,BSNL,2.85,6.4,96.58,25.9,3.23
2023-06,Jammu & Kashmir,Rajouri,MTNL,2.6,9.47,96.54,58.4,2.44
2023-06,Jammu & Kashmir,Leh,Jio,0.85,28.98,99.26,20.9,1.06
2023-06,Jammu & Kashmir,Leh,Airtel,0.64,33.39,99.45,65.5,3.83
2023-06,Jammu & Kashmir,Leh,Vi,1.71,17.88,98.01,69.9,1.57
2023-06,Jammu & Kashmir,Leh,BSNL,2.88,6.97,96.75,44.5,1.46
2023-06,Jammu & Kashmir,Leh,MTNL,2.72,8.22,97.07,42.1,3.49
2023-06,Goa,Panaji,Jio,0.81,30.04,99.44,67.3,4.32
2023-06,Goa,Panaji,Airtel,0.56,34.62,99.47,72.2,3.58
2023-06,Goa,Panaji,Vi,1.32,19.05,97.85,61.7,2.34
2023-06,Goa,Panaji,BSNL,2.69,10.9,96.74,73.6,4.05
2023-06,Goa,Panaji,MTNL,2.72,10.28,96.56,74.0,4.47
2023-06,Goa,Margao,Jio,1.05,30.64,99.23,46.9,4.86
2023-06,Goa,Margao,Airtel,0.78,33.21,99.32,58.2,3.74
2023-06,Goa,Margao,Vi,1.57,18.57,97.98,58.6,4.59
2023-06,Goa,Margao,BSNL,2.6,6.67,96.27,75.4,3.48
2023-06,Goa,Margao,MTNL,2.87,9.91,96.78,67.5,1.22
2023-06,Goa,Vasco da Gama,Jio,0.83,28.33,99.08,42.3,0.85
2023-06,Goa,Vasco da Gama,Airtel,0.62,31.68,99.58,30.9,2.06
2023-06,Goa,Vasco da Gama,Vi,1.24,18.79,98.17,71.9,4.19
2023-06,Goa,Vasco da Gama,BSNL,2.77,6.68,96.29,78.1,3.53
2023-06,Goa,Vasco da Gama,MTNL,2.33,7.68,96.79,32.5,4.12
2023-06,Goa,Mapusa,Jio,0.94,29.06,99.18,35.4,3.15
2023-06,Goa,Mapusa,Airtel,0.93,31.85,99.4,70.4,1.17
2023-06,Goa,Mapusa,Vi,1.53,17.74,98.22,21.1,3.52
2023-06,Goa,Mapusa,BSNL,2.66,6.32,96.63,58.4,4.53
2023-06,Goa,Mapusa,MTNL,2.61,9.65,96.92,39.4,0.67
2023-06,Goa,Ponda,Jio,0.74,27.19,99.1,76.6,4.12
2023-06,Goa,Ponda,Airtel,1.06,34.99,99.36,33.6,3.02
2023-06,Goa,Ponda,Vi,1.73,18.33,98.1,28.1,2.39
2023-06,Goa,Ponda,BSNL,2.83,7.76,96.73,23.6,4.87
2023-06,Goa,Ponda,MTNL,2.3,11.73,96.83,62.1,1.34
2023-06,Goa,Bicholim,Jio,0.99,30.41,98.98,27.6,1.87
2023-06,Goa,Bicholim,Airtel,0.6,30.55,99.51,32.8,3.5
2023-06,Goa,Bicholim,Vi,1.72,19.26,97.87,54.4,2.27
2023-06,Goa,Bicholim,BSNL,2.81,7.59,96.76,64.6,1.1
2023-06,Goa,Bicholim,MTNL,2.59,8.59,97.09,78.7,1.94
2023-06,Goa,Curchorem,Jio,0.81,29.0,99.19,32.8,3.47
2023-06,Goa,Curchorem,Airtel,0.7,33.27,99.33,62.0,3.51
2023-06,Goa,Curchorem,Vi,1.51,19.52,98.08,27.0,1.32
2023-06,Goa,Curchorem,BSNL,2.75,6.32,96.63,42.0,0.92
2023-06,Goa,Curchorem,MTNL,2.79,10.42,96.77,34.8,1.18
2023-06,Goa,Sanquelim,Jio,0.88,30.43,99.01,54.1,4.83
2023-06,Goa,Sanquelim,Airtel,0.88,32.2,99.53,69.5,3.16
2023-06,Goa,Sanquelim,Vi,1.72,18.57,98.3,77.1,2.76
2023-06,Goa,Sanquelim,BSNL,2.96,9.05,96.67,69.4,0.62
2023-06,Goa,Sanquelim,MTNL,2.74,10.92,96.92,62.8,0.69
2023-06,Goa,Cuncolim,Jio,0.87,30.09,99.46,33.8,3.11
2023-06,Goa,Cuncolim,Airtel,0.98,33.76,99.47,21.1,3.76
2023-06,Goa,Cuncolim,Vi,1.66,19.61,98.26,45.9,4.97
2023-06,Goa,Cuncolim,BSNL,3.06,8.89,96.76,74.5,4.17
2023-06,Goa,Cuncolim,MTNL,2.64,9.64,96.7,35.1,2.81
2023-06,Goa,Canacona,Jio,0.95,27.22,99.45,53.4,2.87
2023-06,Goa,Canacona,Airtel,0.76,30.29,99.63,39.0,3.39
2023-06,Goa,Canacona,Vi,1.56,18.92,98.12,30.9,1.76
2023-06,Goa,Canacona,BSNL,2.91,9.95,96.46,32.2,0.9
2023-06,Goa,Canacona,MTNL,2.7,9.12,96.58,60.5,1.43
2023-07,Maharashtra,Mumbai,Jio,0.91,27.53,99.46,33.7,2.39
2023-07,Maharashtra,Mumbai,Airtel,1.08,31.59,99.49,39.0,1.0
2023-07,Maharashtra,Mumbai,Vi,1.58,20.58,98.07,57.6,3.24
2023-07,Maharashtra,Mumbai,BSNL,2.85,9.07,96.36,42.7,2.49
2023-07,Maharashtra,Mumbai,MTNL,2.82,8.74,96.88,32.8,1.64
2023-07,Maharashtra,Pune,Jio,0.99,29.81,99.18,40.1,4.6
2023-07,Maharashtra,Pune,Airtel,0.58,33.6,99.51,61.4,4.71
2023-07,Maharashtra,Pune,Vi,1.64,17.51,98.01,43.5,0.64
2023-07,Maharashtra,Pune,BSNL,3.15,6.37,96.62,63.8,4.3
2023-07,Maharashtra,Pune,MTNL,2.63,10.63,96.68,64.7,2.05
2023-07,Maharashtra,Nagpur,Jio,1.14,26.82,99.09,49.9,3.99
2023-07,Maharashtra,Nagpur,Airtel,0.95,31.05,99.19,38.2,2.68
2023-07,Maharashtra,Nagpur,Vi,1.52,18.15,98.2,45.7,4.76
2023-07,Maharashtra,Nagpur,BSNL,2.76,9.14,96.57,36.9,2.35
2023-07,Maharashtra,Nagpur,MTNL,2.52,7.86,96.79,43.2,1.3
2023-07,Maharashtra,Nashik,Jio,0.87,28.11,98.98,27.9,3.41
2023-07,Maharashtra,Nashik,Airtel,0.92,34.71,99.15,27.1,0.73
2023-07,Maharashtra,Nashik,Vi,1.52,19.11,98.04,67.9,3.59
2023-07,Maharashtra,Nashik,BSNL,3.19,6.69,96.23,36.5,0.59
2023-07,Maharashtra,Nashik,MTNL,2.86,8.52,96.83,39.1,1.61
2023-07,Maharashtra,Aurangabad,Jio,0.69,27.6,99.27,78.3,3.01
2023-07,Maharashtra,Aurangabad,Airtel,0.82,30.18,99.6,22.7,4.58
2023-07,Maharashtra,Aurangabad,Vi,1.52,16.84,98.07,79.7,1.87
2023-07,Maharashtra,Aurangabad,BSNL,2.76,6.59,96.56,25.4,3.95
2023-07,Maharashtra,Aurangabad,MTNL,2.85,11.66,96.56,53.5,0.94
2023-07,Maharashtra,Solapur,Jio,0.94,30.07,99.22,72.3,4.11
2023-07,Maharashtra,Solapur,Airtel,0.67,33.15,99.1,43.8,1.57
2023-07,Maharashtra,Solapur,Vi,1.76,18.03,98.19,63.9,3.98
2023-07,Maharashtra,Solapur,BSNL,3.04,7.45,96.61,52.9,3.19
2023-07,Maharashtra,Solapur,MTNL,2.3,8.29,97.06,37.4,2.47
2023-07,Maharashtra,Amravati,Jio,0.71,26.69,99.03,53.2,4.64
2023-07,Maharashtra,Amravati,Airtel,0.7,31.62,99.44,41.4,4.6
2023-07,Maharashtra,Amravati,Vi,1.43,18.45,98.12,66.9,3.04
2023-07,Maharashtra,Amravati,BSNL,2.74,6.62,96.76,68.1,0.6
2023-07,Maharashtra,Amravati,MTNL,2.79,9.95,96.81,20.7,4.01
2023-07,Maharashtra,Kolhapur,Jio,0.72,29.64,98.91,67.8,0.6
2023-07,Maharashtra,Kolhapur,Airtel,0.64,31.34,99.19,48.9,1.78
2023-07,Maharashtra,Kolhapur,Vi,1.8,18.9,98.14,33.3,2.34
2023-07,Maharashtra,Kolhapur,BSNL,2.67,9.81,96.4,65.1,2.17
2023-07,Maharashtra,Kolhapur,MTNL,2.89,7.86,96.5,55.7,4.79
2023-07,Maharashtra,Thane,Jio,0.99,26.43,99.22,74.6,0.53
2023-07,Maharashtra,Thane,Airtel,0.6,34.07,99.64,62.4,4.96
2023-07,Maharashtra,Thane,Vi,1.25,18.73,98.21,62.2,4.07
2023-07,Maharashtra,Thane,BSNL,3.15,7.81,96.23,41.7,3.52
2023-07,Maharashtra,Thane,MTNL,2.43,11.05,96.63,20.6,2.79
2023-07,Maharashtra,Navi Mumbai,Jio,1.04,27.75,99.35,46.3,1.27
2023-07,Maharashtra,Navi Mumbai,Airtel,0.55,33.55,99.33,74.8,2.93
2023-07,Maharashtra,Navi Mumbai,Vi,1.41,17.74,97.88,55.6,3.12
2023-07,Maharashtra,Navi Mumbai,BSNL,3.08,7.01,96.37,25.8,1.83
2023-07,Maharashtra,Navi Mumbai,MTNL,2.56,11.82,96.89,67.0,1.96
2023-07,Karnataka,Bengaluru,Jio,0.69,27.28,99.05,55.0,2.04
2023-07,Karnataka,Bengaluru,Airtel,1.01,34.94,99.31,62.3,3.46
2023-07,Karnataka,Bengaluru,Vi,1.32,20.59,97.92,64.2,2.06
2023-07,Karnataka,Bengaluru,BSNL,2.82,8.28,96.72,28.4,0.75
2023-07,Karnataka,Bengaluru,MTNL,2.54,7.28,96.91,65.6,4.35
2023-07,Karnataka,Mysuru,Jio,1.05,30.58,99.35,76.2,1.37
2023-07,Karnataka,Mysuru,Airtel,0.8,34.97,99.51,72.7,0.64
2023-07,Karnataka,Mysuru,Vi,1.72,19.49,97.9,21.5,1.67
2023-07,Karnataka,Mysuru,BSNL,3.15,9.34,96.75,46.8,4.71
2023-07,Karnataka,Mysuru,MTNL,2.58,8.02,96.59,79.6,2.0
2023-07,Karnataka,Hubli,Jio,0.7,26.04,99.07,73.3,2.9
2023-07,Karnataka,Hubli,Airtel,0.88,34.61,99.41,70.3,1.96
2023-07,Karnataka,Hubli,Vi,1.79,16.39,98.23,59.6,1.36
2023-07,Karnataka,Hubli,BSNL,2.83,7.56,96.26,55.1,4.97
2023-07,Karnataka,Hubli,MTNL,2.64,9.73,96.52,28.4,2.81
2023-07,Karnataka,Mangaluru,Jio,1.19,30.38,99.1,52.6,2.99
2023-07,Karnataka,Mangaluru,Airtel,0.91,33.44,99.57,21.5,4.75
2023-07,Karnataka,Mangaluru,Vi,1.24,18.38,98.35,49.3,0.79
2023-07,Karnataka,Mangaluru,BSNL,2.74,8.89,96.25,45.4,1.98
2023-07,Karnataka,Mangaluru,MTNL,2.79,7.55,96.91,44.4,3.14
2023-07,Karnataka,Belagavi,Jio,0.72,29.05,99.3,24.2,4.21
2023-07,Karnataka,Belagavi,Airtel,1.02,30.32,99.46,55.6,0.56
2023-07,Karnataka,Belagavi,Vi,1.41,20.84,98.13,76.0,3.54
2023-07,Karnataka,Belagavi,BSNL,2.62,6.39,96.63,53.3,1.07
2023-07,Karnataka,Belagavi,MTNL,2.67,11.05,96.95,34.8,1.66
2023-07,Karnataka,Kalaburagi,Jio,1.18,30.44,99.09,69.4,1.23
2023-07,Karnataka,Kalaburagi,Airtel,0.62,30.91,99.15,71.3,3.1
2023-07,Karnataka,Kalaburagi,Vi,1.36,20.24,98.28,26.1,3.4
2023-07,Karnataka,Kalaburagi,BSNL,3.03,9.58,96.63,30.2,1.92
2023-07,Karnataka,Kalaburagi,MTNL,2.81,11.49,96.67,21.4,4.37
2023-07,Karnataka,Davanagere,Jio,0.83,27.65,99.11,44.9,2.2
2023-07,Karnataka,Davanagere,Airtel,0.84,30.39,99.68,76.2,4.7
2023-07,Karnataka,Davanagere,Vi,1.73,19.3,97.93,23.0,0.95
2023-07,Karnataka,Davanagere,BSNL,2.79,8.52,96.8,46.1,2.86
2023-07,Karnataka,Davanagere,MTNL,2.72,7.9,97.06,51.7,1.74
2023-07,Karnataka,Ballari,Jio,1.16,29.13,99.19,54.8,3.87
2023-07,Karnataka,Ballari,Airtel,0.59,34.32,99.68,54.0,3.57
2023-07,Karnataka,Ballari,Vi,1.72,17.87,98.4,60.8,2.41
2023-07,Karnataka,Ballari,BSNL,3.01,8.61,96.27,67.8,3.04
2023-07,Karnataka,Ballari,MTNL,2.78,7.77,96.82,66.0,4.95
2023-07,Karnataka,Tumkur,Jio,1.13,30.32,99.05,70.3,1.26
2023-07,Karnataka,Tumkur,Airtel,0.62,30.55,99.61,26.5,1.12
2023-07,Karnataka,Tumkur,Vi,1.35,18.86,98.33,45.1,2.96
2023-07,Karnataka,Tumkur,BSNL,2.7,7.33,96.28,44.6,3.16
2023-07,Karnataka,Tumkur,MTNL,2.47,11.23,97.09,27.2,0.58
2023-07,Karnataka,Udupi,Jio,1.07,26.95,99.11,43.7,4.62
2023-07,Karnataka,Udupi,Airtel,0.9,30.2,99.11,32.0,1.93
2023-07,Karnataka,Udupi,Vi,1.49,20.19,97.99,42.6,1.98
2023-07,Karnataka,Udupi,BSNL,2.61,10.78,96.28,37.3,1.08
2023-07,Karnataka,Udupi,MTNL,2.59,11.66,96.56,46.5,0.6
2023-07,Tamil Nadu,Chennai,Jio,1.06,29.21,99.32,48.3,4.58
2023-07,Tamil Nadu,Chennai,Airtel,0.75,32.57,99.52,51.2,1.35
2023-07,Tamil Nadu,Chennai,Vi,1.39,16.46,98.06,56.6,1.03
2023-07,Tamil Nadu,Chennai,BSNL,2.98,10.46,96.4,33.3,4.52
2023-07,Tamil Nadu,Chennai,MTNL,2.72,7.53,96.74,60.4,3.08
2023-07,Tamil Nadu,Coimbatore,Jio,0.97,28.84,99.38,39.2,3.69
2023-07,Tamil Nadu,Coimbatore,Airtel,1.09,31.95,99.57,34.8,1.77
2023-07,Tamil Nadu,Coimbatore,Vi,1.76,16.13,97.93,49.0,2.31
2023-07,Tamil Nadu,Coimbatore,BSNL,2.98,6.96,96.24,42.2,2.86
2023-07,Tamil Nadu,Coimbatore,MTNL,2.64,10.01,96.83,34.7,3.94
2023-07,Tamil Nadu,Madurai,Jio,0.65,26.99,99.34,36.8,2.72
2023-07,Tamil Nadu,Madurai,Airtel,0.7,32.53,99.31,79.7,2.11
2023-07,Tamil Nadu,Madurai,Vi,1.58,20.44,98.18,54.0,3.06
2023-07,Tamil Nadu,Madurai,BSNL,2.9,10.04,96.23,73.1,3.14
2023-07,Tamil Nadu,Madurai,MTNL,2.81,7.05,97.02,27.2,3.75
2023-07,Tamil Nadu,Tiruchirappalli,Jio,0.85,29.41,99.28,29.8,2.82
2023-07,Tamil Nadu,Tiruchirappalli,Airtel,0.67,32.8,99.54,24.9,2.82
2023-07,Tamil Nadu,Tiruchirappalli,Vi,1.57,17.48,98.37,51.2,1.32
2023-07,Tamil Nadu,Tiruchirappalli,BSNL,2.66,8.71,96.43,31.6,0.64
2023-07,Tamil Nadu,Tiruchirappalli,MTNL,2.64,9.99,96.59,56.1,4.78
2023-07,Tamil Nadu,Salem,Jio,1.19,30.44,99.38,32.6,1.2
2023-07,Tamil Nadu,Salem,Airtel,0.77,33.1,99.61,33.9,2.66
2023-07,Tamil Nadu,Salem,Vi,1.59,18.23,98.07,33.5,4.94
2023-07,Tamil Nadu,Salem,BSNL,2.89,8.66,96.33,50.8,1.65
2023-07,Tamil Nadu,Salem,MTNL,2.42,8.38,96.5,54.2,2.24
2023-07,Tamil Nadu,Tirunelveli,Jio,1.14,26.2,98.93,73.2,1.07
2023-07,Tamil Nadu,Tirunelveli,Airtel,0.5,30.89,99.59,68.2,2.03
2023-07,Tamil Nadu,Tirunelveli,Vi,1.6,18.54,98.34,23.4,4.16
2023-07,Tamil Nadu,Tirunelveli,BSNL,2.7,7.96,96.32,62.2,3.55
2023-07,Tamil Nadu,Tirunelveli,MTNL,2.63,10.49,96.88,66.6,1.58
2023-07,Tamil Nadu,Tiruppur,Jio,0.86,26.76,99.16,62.1,3.61
2023-07,Tamil Nadu,Tiruppur,Airtel,0.93,31.54,99.5,42.0,4.75
2023-07,Tamil Nadu,Tiruppur,Vi,1.41,19.02,98.25,74.4,2.47
2023-07,Tamil Nadu,Tiruppur,BSNL,2.82,8.15,96.39,59.2,4.7
2023-07,Tamil Nadu,Tiruppur,MTNL,2.38,9.8,97.04,26.0,2.72
2023-07,Tamil Nadu,Vellore,Jio,1.12,30.5,99.21,21.5,0.98
2023-07,Tamil Nadu,Vellore,Airtel,0.85,30.62,99.19,66.3,3.88
2023-07,Tamil Nadu,Vellore,Vi,1.71,16.53,97.92,70.0,3.74
2023-07,Tamil Nadu,Vellore,BSNL,3.08,10.95,96.72,51.2,1.9
2023-07,Tamil Nadu,Vellore,MTNL,2.64,10.19,96.7,66.3,0.92
2023-07,Tamil Nadu,Erode,Jio,1.07,26.16,99.2,71.7,0.89
2023-07,Tamil Nadu,Erode,Airtel,0.81,30.8,99.64,69.9,4.7
2023-07,Tamil Nadu,Erode,Vi,1.72,19.68,97.91,38.2,2.74
2023-07,Tamil Nadu,Erode,BSNL,2.95,9.91,96.34,27.7,2.67
2023-07,Tamil Nadu,Erode,MTNL,2.39,10.47,96.85,64.5,0.79
2023-07,Tamil Nadu,Thoothukudi,Jio,1.18,26.0,99.1,60.8,0.7
2023-07,Tamil Nadu,Thoothukudi,Airtel,0.55,30.38,99.45,73.8,3.0
2023-07,Tamil Nadu,Thoothukudi,Vi,1.56,17.73,97.81,21.3,4.5
2023-07,Tamil Nadu,Thoothukudi,BSNL,2.66,11.0,96.3,60.5,4.77
2023-07,Tamil Nadu,Thoothukudi,MTNL,2.52,10.67,96.71,38.3,1.41
2023-07,Uttar Pradesh,Lucknow,Jio,1.09,27.29,99.07,79.9,1.97
2023-07,Uttar Pradesh,Lucknow,Airtel,0.75,34.95,99.32,42.0,4.22
2023-07,Uttar Pradesh,Lucknow,Vi,1.39,17.17,98.05,62.0,0.69
2023-07,Uttar Pradesh,Lucknow,BSNL,2.82,7.73,96.35,59.3,1.8
2023-07,Uttar Pradesh,Lucknow,MTNL,2.66,9.52,96.63,36.0,1.27
2023-07,Uttar Pradesh,Kanpur,Jio,0.63,29.1,99.3,30.0,3.27
2023-07,Uttar Pradesh,Kanpur,Airtel,1.09,30.37,99.39,64.0,0.71
2023-07,Uttar Pradesh,Kanpur,Vi,1.67,20.9,97.85,69.3,2.2
2023-07,Uttar Pradesh,Kanpur,BSNL,2.69,8.47,96.24,51.3,0.59
2023-07,Uttar Pradesh,Kanpur,MTNL,2.74,9.44,96.78,31.8,2.13
2023-07,Uttar Pradesh,Agra,Jio,0.71,29.68,99.02,57.0,1.76
2023-07,Uttar Pradesh,Agra,Airtel,0.89,32.7,99.35,60.4,2.37
2023-07,Uttar Pradesh,Agra,Vi,1.69,19.65,98.12,72.6,4.23
2023-07,Uttar Pradesh,Agra,BSNL,2.92,6.34,96.54,41.3,2.93
2023-07,Uttar Pradesh,Agra,MTNL,2.69,10.22,96.9,60.8,0.99
2023-07,Uttar Pradesh,Varanasi,Jio,0.72,29.15,99.14,65.8,1.06
2023-07,Uttar Pradesh,Varanasi,Airtel,0.61,32.79,99.4,36.0,2.34
2023-07,Uttar Pradesh,Varanasi,Vi,1.22,16.19,97.86,54.6,4.39
2023-07,Uttar Pradesh,Varanasi,BSNL,2.76,6.17,96.63,71.3,1.12
2023-07,Uttar Pradesh,Varanasi,MTNL,2.53,7.79,96.56,58.9,4.85
2023-07,Uttar Pradesh,Prayagraj,Jio,1.01,30.92,99.16,73.9,1.42
2023-07,Uttar Pradesh,Prayagraj,Airtel,0.57,33.51,99.32,39.1,3.52
2023-07,Uttar Pradesh,Prayagraj,Vi,1.4,18.86,97.98,67.0,1.91
2023-07,Uttar Pradesh,Prayagraj,BSNL,2.92,6.12,96.68,57.2,1.37
2023-07,Uttar Pradesh,Prayagraj,MTNL,2.43,8.31,96.85,52.9,1.73
2023-07,Uttar Pradesh,Meerut,Jio,1.02,30.45,98.93,45.0,3.17
2023-07,Uttar Pradesh,Meerut,Airtel,0.85,30.1,99.23,23.7,3.06
2023-07,Uttar Pradesh,Meerut,Vi,1.59,16.8,98.0,39.8,4.19
2023-07,Uttar Pradesh,Meerut,BSNL,2.72,8.74,96.67,69.8,3.5
2023-07,Uttar Pradesh,Meerut,MTNL,2.48,11.12,96.95,62.3,0.8
2023-07,Uttar Pradesh,Ghaziabad,Jio,0.63,29.48,99.47,66.4,4.24
2023-07,Uttar Pradesh,Ghaziabad,Airtel,0.83,31.52,99.51,62.7,3.54
2023-07,Uttar Pradesh,Ghaziabad,Vi,1.77,17.84,97.82,74.5,1.22
2023-07,Uttar Pradesh,Ghaziabad,BSNL,3.02,10.37,96.39,69.8,1.99
2023-07,Uttar Pradesh,Ghaziabad,MTNL,2.78,7.35,96.89,60.6,2.71
2023-07,Uttar Pradesh,Noida,Jio,1.01,30.62,99.34,77.7,2.52
2023-07,Uttar Pradesh,Noida,Airtel,0.82,31.32,99.69,23.3,2.11
2023-07,Uttar Pradesh,Noida,Vi,1.38,17.93,98.35,42.1,4.63
2023-07,Uttar Pradesh,Noida,BSNL,2.85,10.27,96.51,38.7,2.52
2023-07,Uttar Pradesh,Noida,MTNL,2.55,8.3,96.67,31.2,2.01
2023-07,Uttar Pradesh,Bareilly,Jio,0.97,27.93,99.33,79.2,2.2
2023-07,Uttar Pradesh,Bareilly,Airtel,0.78,30.82,99.34,63.6,1.48
2023-07,Uttar Pradesh,Bareilly,Vi,1.31,17.88,98.29,57.4,4.81
2023-07,Uttar Pradesh,Bareilly,BSNL,3.14,6.76,96.23,43.9,2.85
2023-07,Uttar Pradesh,Bareilly,MTNL,2.61,7.67,96.57,22.8,4.33
2023-07,Uttar Pradesh,Moradabad,Jio,1.17,26.58,99.03,25.4,4.45
2023-07,Uttar Pradesh,Moradabad,Airtel,1.08,31.31,99.28,41.8,2.76
2023-07,Uttar Pradesh,Moradabad,Vi,1.61,18.52,98.37,26.0,4.09
2023-07,Uttar Pradesh,Moradabad,BSNL,2.8,7.89,96.63,75.8,3.72
2023-07,Uttar Pradesh,Moradabad,MTNL,2.77,10.75,96.69,65.4,4.03
2023-07,Gujarat,Ahmedabad,Jio,0.92,28.68,99.36,69.0,2.02
2023-07,Gujarat,Ahmedabad,Airtel,0.98,34.07,99.24,63.0,1.34
2023-07,Gujarat,Ahmedabad,Vi,1.26,18.87,98.35,22.1,4.22
